Date,EUR/USD Close,EUR/USD High,EUR/USD Low,USD/JPY Close,USD/JPY High,USD/JPY Low,USD/CHF Close,USD/CHF High,USD/CHF Low,GBP/USD Close,GBP/USD High,GBP/USD Low,USD/CAD Close,USD/CAD High,USD/CAD Low,EUR/GBP Close,EUR/GBP High,EUR/GBP Low,EUR/JPY Close,EUR/JPY High,EUR/JPY Low,EUR/CHF Close,EUR/CHF High,EUR/CHF Low,AUD/USD Close,AUD/USD High,AUD/USD Low,GBP/JPY Close,GBP/JPY High,GBP/JPY Low,CHF/JPY Close,CHF/JPY High,CHF/JPY Low,GBP/CHF Close,GBP/CHF High,GBP/CHF Low,NZD/USD Close,NZD/USD High,NZD/USD Low
2017-10-17,1.1769,1.1802,1.1735,112.2,112.5,112.03,0.9784,0.9811,0.9747,1.3184,1.329,1.3152,1.252,1.2593,1.2512,0.8927,0.8931,0.8857,132.06,132.4,131.84,1.1514,1.1532,1.1483,0.7846,0.7863,0.7817,147.89,149.12,147.73,114.66,115.12,114.49,1.2894,1.2987,1.2883,0.7167,0.7206,0.7146
2017-10-18,1.1799,1.1805,1.173,112.91,113.07,112.13,0.9809,0.9839,0.9773,1.3201,1.3214,1.3139,1.247,1.2536,1.2462,0.8939,0.895,0.8899,133.23,133.3,131.96,1.1573,1.1583,1.1505,0.7845,0.786,0.7818,149,149.18,147.83,115.07,115.2,114.57,1.2943,1.2964,1.2887,0.7143,0.7181,0.7118
2017-10-19,1.1827,1.1861,1.1767,112.67,113.17,112.29,0.9766,0.9823,0.9737,1.3151,1.3231,1.3131,1.2485,1.2492,1.2449,0.8992,0.9001,0.8924,133.27,133.64,132.47,1.155,1.159,1.1522,0.7862,0.7886,0.7839,148.15,149.49,147.87,115.35,115.59,114.89,1.2841,1.2975,1.2823,0.7015,0.7174,0.7009
2017-10-20,1.1777,1.1859,1.1762,113.51,113.59,112.51,0.9848,0.9852,0.9756,1.3186,1.3204,1.3086,1.2628,1.2632,1.2474,0.893,0.9025,0.8923,133.69,133.98,133.29,1.1596,1.1634,1.1558,0.7813,0.7884,0.7807,149.65,149.89,147.95,115.24,115.65,115.02,1.2982,1.3003,1.2828,0.6961,0.7041,0.6953
2017-10-23,1.1739,1.1781,1.1724,113.73,114.12,113.61,0.9863,0.9884,0.983,1.3201,1.3229,1.3157,1.2639,1.2662,1.2612,0.8892,0.8931,0.8886,133.52,134.16,133.38,1.1578,1.1608,1.1569,0.7803,0.7836,0.7794,150.11,150.56,149.71,115.28,115.78,115.18,1.3018,1.3038,1.2967,0.6963,0.6993,0.693
2017-10-24,1.177,1.1794,1.1742,113.8,114.04,113.24,0.9901,0.9913,0.9837,1.3124,1.3229,1.3111,1.2679,1.2695,1.262,0.8968,0.8978,0.8894,133.95,134.21,133.18,1.1653,1.1664,1.1568,0.778,0.7827,0.7769,149.33,150.15,149.09,114.91,115.43,114.82,1.2992,1.3035,1.2969,0.6896,0.7008,0.6884
2017-10-25,1.1809,1.1819,1.1752,113.68,114.26,113.48,0.9885,0.9942,0.9868,1.3257,1.3273,1.3108,1.2807,1.2819,1.2635,0.8907,0.8976,0.8879,134.26,134.52,133.75,1.1674,1.1711,1.1638,0.7695,0.7787,0.7689,150.68,151.45,149.24,114.98,115.18,114.71,1.3102,1.3173,1.298,0.6869,0.6915,0.6859
2017-10-26,1.1651,1.1838,1.1649,113.97,114.06,113.34,0.9976,0.998,0.9876,1.3153,1.3283,1.3148,1.2849,1.2859,1.278,0.8857,0.8959,0.8852,132.8,134.52,132.78,1.1623,1.1717,1.1618,0.7662,0.7721,0.7661,149.89,150.96,149.72,114.23,115.03,114.04,1.3119,1.3144,1.3049,0.6835,0.6907,0.6834
2017-10-27,1.1602,1.1659,1.1577,113.77,114.47,113.71,0.9994,1.004,0.9969,1.311,1.3166,1.3068,1.2885,1.2919,1.278,0.8849,0.8904,0.8847,132,132.97,131.97,1.1594,1.1654,1.1589,0.7653,0.7674,0.7623,149.12,150.11,148.87,113.82,114.45,113.7,1.3099,1.3147,1.3051,0.6867,0.6879,0.6817
2017-10-30,1.1641,1.1648,1.1593,113.12,113.85,113.03,0.9946,0.9999,0.9938,1.3201,1.3218,1.312,1.2832,1.2863,1.2811,0.8817,0.8851,0.8792,131.69,132.31,131.44,1.1577,1.1623,1.1569,0.7681,0.769,0.7653,149.31,150.06,149.13,113.71,114.09,113.46,1.3127,1.32,1.3081,0.6873,0.6891,0.6832
2017-10-31,1.1652,1.1663,1.1624,113.68,113.75,112.96,0.9975,0.9997,0.9942,1.328,1.329,1.319,1.2896,1.2917,1.2822,0.8773,0.8826,0.8766,132.47,132.59,131.5,1.1622,1.1637,1.1582,0.7658,0.7701,0.7638,150.94,151.11,149.15,113.96,114.17,113.39,1.3243,1.3257,1.3125,0.6841,0.6885,0.6829
2017-11-01,1.1624,1.1659,1.1606,114.17,114.3,113.59,1.003,1.0039,0.997,1.3251,1.3324,1.3244,1.2874,1.2912,1.2864,0.8771,0.8786,0.8732,132.75,132.87,132.34,1.1657,1.1667,1.161,0.7669,0.7698,0.7647,151.28,152,150.88,113.82,114.15,113.71,1.3287,1.3338,1.3236,0.6881,0.6933,0.6842
2017-11-02,1.1659,1.1689,1.1612,114.06,114.24,113.54,0.9993,1.0037,0.9949,1.306,1.3302,1.3042,1.2809,1.2878,1.2805,0.8927,0.8941,0.8766,133,133.17,132.56,1.1651,1.1669,1.1623,0.7716,0.7732,0.7671,148.93,151.6,148.62,114.13,114.32,113.74,1.3047,1.3301,1.3024,0.6915,0.6946,0.6882
2017-11-03,1.1602,1.1693,1.1598,114.24,114.45,113.63,1.0013,1.0025,0.9947,1.3066,1.3134,1.3039,1.2764,1.2838,1.2713,0.8878,0.8937,0.8873,132.55,133.04,132.49,1.1615,1.1657,1.161,0.7646,0.7718,0.7637,149.25,149.59,148.65,114.07,114.34,113.96,1.3079,1.3112,1.3028,0.6903,0.6953,0.6897
2017-11-06,1.1606,1.1625,1.1579,113.75,114.76,113.74,0.9973,1.003,0.9969,1.3167,1.3172,1.3058,1.2719,1.2785,1.2719,0.8812,0.8891,0.8812,132.01,133.15,132,1.1579,1.1645,1.1578,0.7685,0.7689,0.7637,149.76,149.93,148.93,113.99,114.57,113.82,1.3135,1.3151,1.3055,0.6933,0.6941,0.6874
2017-11-07,1.1586,1.1617,1.1553,113.84,114.36,113.68,0.9992,1.0021,0.997,1.3156,1.3181,1.3107,1.2792,1.2821,1.2701,0.8806,0.8837,0.8791,131.91,132.44,131.85,1.157,1.1602,1.1541,0.7634,0.7703,0.7626,149.73,150.38,149.61,113.96,114.45,113.91,1.3135,1.3181,1.3094,0.6897,0.6961,0.689
2017-11-08,1.1594,1.1612,1.1578,113.59,114.05,113.39,0.9979,1.0008,0.998,1.3106,1.3179,1.3084,1.2725,1.2786,1.2719,0.8846,0.8865,0.8798,131.73,132.2,131.39,1.1587,1.1608,1.1571,0.7674,0.7687,0.7636,148.86,150.21,148.5,113.66,114.12,113.46,1.3094,1.318,1.3075,0.692,0.6941,0.6896
2017-11-09,1.1645,1.1656,1.1585,113.24,114.09,113.08,0.9931,1.002,0.9921,1.315,1.3168,1.3083,1.2668,1.2743,1.2666,0.8854,0.8879,0.8824,131.87,132.28,131.51,1.1567,1.1624,1.1553,0.7681,0.7696,0.7648,148.89,149.75,148.4,113.98,114.15,113.27,1.306,1.3151,1.3026,0.6954,0.6983,0.6931
2017-11-10,1.1666,1.1681,1.1622,113.54,113.66,113.21,0.9957,0.9971,0.9924,1.3197,1.3231,1.311,1.2675,1.2698,1.2664,0.8839,0.8877,0.8811,132.46,132.58,131.94,1.1615,1.1623,1.1551,0.7661,0.7697,0.7653,149.81,150.05,148.8,114.02,114.34,113.82,1.3135,1.3171,1.3039,0.6928,0.6961,0.692
2017-11-13,1.1667,1.1677,1.1636,113.63,113.74,113.24,0.9961,0.9989,0.9936,1.3116,1.3187,1.3061,1.2727,1.2744,1.2677,0.8896,0.8925,0.8838,132.59,132.64,131.93,1.1622,1.1634,1.1582,0.7623,0.7668,0.7616,149,149.77,148.01,114.06,114.12,113.51,1.306,1.3145,1.2997,0.69,0.6941,0.6892
2017-11-14,1.1795,1.1806,1.1661,113.38,113.93,113.3,0.9885,0.9973,0.9881,1.3169,1.3189,1.3074,1.2729,1.2775,1.27,0.8955,0.8977,0.8889,133.74,133.85,132.48,1.1667,1.1679,1.1617,0.7633,0.7652,0.7608,149.28,149.62,148.57,114.6,114.75,113.92,1.3023,1.3084,1.2977,0.6881,0.6907,0.6843
2017-11-15,1.1791,1.1862,1.1784,112.89,113.52,112.47,0.9886,0.9913,0.9846,1.3162,1.3215,1.3129,1.2763,1.2792,1.2712,0.8957,0.9017,0.8952,133.12,133.95,133.11,1.1658,1.1695,1.1647,0.7582,0.7636,0.7572,148.56,149.45,148.06,114.17,114.75,114.15,1.3008,1.3048,1.295,0.6872,0.6922,0.6861
2017-11-16,1.1775,1.1802,1.1756,112.82,113.35,112.73,0.9925,0.9938,0.988,1.3196,1.3209,1.3135,1.2728,1.2786,1.2727,0.8923,0.897,0.8911,132.86,133.48,132.76,1.1687,1.1695,1.164,0.76,0.7611,0.7569,148.84,149.52,148.48,113.65,114.4,113.63,1.3093,1.3115,1.3004,0.686,0.6885,0.6834
2017-11-17,1.1801,1.1823,1.1764,112.03,113.16,111.94,0.9878,0.9946,0.9876,1.3217,1.3264,1.3167,1.2753,1.2826,1.2712,0.8929,0.8957,0.8897,132.22,133.18,132.05,1.1657,1.1727,1.1653,0.7565,0.761,0.7535,148.03,149.37,147.89,113.39,113.87,113.1,1.3052,1.3156,1.3047,0.6812,0.6886,0.6779
2017-11-20,1.1735,1.1811,1.1722,112.67,112.74,111.88,0.993,0.9938,0.9878,1.3236,1.3282,1.3184,1.2807,1.2819,1.2754,0.8865,0.8926,0.8856,132.22,132.49,131.17,1.1653,1.1688,1.1589,0.7547,0.7576,0.7542,149.09,149.3,147.59,113.43,113.57,113.04,1.314,1.3161,1.3025,0.6807,0.6843,0.6792
2017-11-21,1.174,1.1759,1.1712,112.44,112.73,112.17,0.992,0.9949,0.9898,1.3235,1.3269,1.3207,1.2776,1.2839,1.2748,0.887,0.8888,0.8841,132.01,132.3,131.56,1.1646,1.1677,1.1615,0.758,0.7592,0.7531,148.77,149.43,148.57,113.32,113.51,113.1,1.3125,1.3192,1.3108,0.6834,0.6843,0.6787
2017-11-22,1.1817,1.1828,1.1731,111.22,112.52,111.14,0.982,0.992,0.9812,1.3313,1.3327,1.3211,1.27,1.279,1.2695,0.8875,0.8894,0.8853,131.48,132.14,131.43,1.1607,1.1651,1.1583,0.7611,0.762,0.7553,148.08,149.04,147.97,113.27,113.65,113.14,1.3071,1.3141,1.3037,0.6879,0.6891,0.6818
2017-11-23,1.1847,1.1857,1.1812,111.19,111.4,111.06,0.9821,0.983,0.9795,1.3301,1.334,1.3284,1.2717,1.2729,1.2671,0.8906,0.8914,0.8867,131.73,131.9,131.22,1.1634,1.1644,1.1592,0.7623,0.7641,0.7602,147.86,148.54,147.77,113.18,113.54,113.13,1.3059,1.3097,1.3027,0.6884,0.6909,0.6865
2017-11-24,1.1928,1.1946,1.1836,111.58,111.62,111.06,0.9796,0.983,0.9785,1.3334,1.3363,1.3278,1.2708,1.275,1.2692,0.8945,0.8965,0.8892,133.1,133.26,131.74,1.1685,1.1702,1.1623,0.7616,0.7635,0.7605,148.74,149.04,147.86,113.87,114.03,113.17,1.3058,1.3091,1.3026,0.6878,0.6898,0.6865
2017-11-27,1.1898,1.1962,1.1895,111.01,111.71,110.84,0.9811,0.982,0.9778,1.3319,1.3386,1.3308,1.276,1.2771,1.2679,0.8933,0.897,0.8924,132.09,133.25,132.06,1.1672,1.1728,1.1671,0.7605,0.7647,0.7592,147.82,148.93,147.79,113.13,114.01,113.04,1.3063,1.3129,1.303,0.6906,0.6929,0.6852
2017-11-28,1.1836,1.1921,1.1826,111.54,111.66,110.92,0.9841,0.9855,0.9803,1.3365,1.3389,1.322,1.2813,1.2827,1.2753,0.8854,0.8984,0.8846,132.03,132.59,131.72,1.1649,1.1708,1.1644,0.7598,0.7622,0.7587,149.07,149.35,146.93,113.31,113.47,112.95,1.3152,1.3179,1.2996,0.6917,0.6949,0.6902
2017-11-29,1.1858,1.1884,1.1816,111.85,112.17,111.34,0.9845,0.9872,0.9818,1.3425,1.345,1.3334,1.2849,1.2877,1.2803,0.8832,0.8882,0.8816,132.65,132.82,131.84,1.1673,1.1688,1.1645,0.7572,0.761,0.7551,150.13,150.49,148.59,113.6,113.81,113.1,1.3213,1.3243,1.3116,0.6889,0.6933,0.6875
2017-11-30,1.1903,1.1933,1.1808,112.46,112.66,111.73,0.9837,0.9885,0.9816,1.3526,1.3551,1.3405,1.2901,1.2912,1.2849,0.8799,0.8841,0.8776,133.87,134.16,132.54,1.1708,1.1719,1.1648,0.7564,0.7596,0.7556,152.09,152.37,149.96,114.29,114.59,113.49,1.3301,1.3322,1.3188,0.6835,0.6892,0.6829
2017-12-01,1.1892,1.1942,1.185,112.04,112.9,111.43,0.9762,0.9873,0.9734,1.3468,1.3551,1.3445,1.2697,1.2905,1.2689,0.8828,0.8847,0.8788,133.25,134.4,132.91,1.1609,1.174,1.1596,0.7611,0.7642,0.755,150.89,152.54,150.54,114.76,114.98,114.09,1.3146,1.3329,1.3138,0.6888,0.6915,0.6816
2017-12-04,1.1851,1.1881,1.1828,112.56,113.11,112.09,0.9856,0.987,0.9794,1.3466,1.3542,1.3412,1.27,1.2729,1.2655,0.88,0.8836,0.8755,133.41,134.07,133.4,1.168,1.1694,1.1627,0.7592,0.7616,0.7578,151.56,153,151.21,114.18,115.22,114.15,1.3269,1.3326,1.3163,0.6847,0.6899,0.6839
2017-12-05,1.1814,1.1878,1.18,112.58,112.89,112.36,0.9882,0.989,0.9837,1.3437,1.3486,1.3369,1.2693,1.2707,1.2622,0.8792,0.887,0.8779,133.02,133.77,133,1.1676,1.1709,1.1657,0.7606,0.7656,0.7578,151.26,151.87,150.49,113.92,114.45,113.89,1.3274,1.3295,1.3179,0.6875,0.6911,0.6849
2017-12-06,1.1791,1.185,1.1779,112.25,112.68,111.98,0.9902,0.9912,0.9854,1.3378,1.345,1.3357,1.2793,1.2809,1.2652,0.8814,0.8856,0.8792,132.37,133.24,132.25,1.1676,1.1705,1.1655,0.7562,0.7636,0.7557,150.11,151.5,149.71,113.35,114.17,113.28,1.3241,1.3286,1.3197,0.6875,0.692,0.6869
2017-12-07,1.1774,1.1816,1.1772,113.12,113.17,111.98,0.9942,0.9948,0.9874,1.3464,1.3488,1.3319,1.2857,1.287,1.2784,0.8744,0.8853,0.8741,133.2,133.31,132.34,1.1706,1.1721,1.1662,0.7505,0.7572,0.7504,152.27,152.44,150.1,113.76,113.84,113.28,1.3382,1.3402,1.3216,0.6825,0.6892,0.6822
2017-12-08,1.1765,1.1778,1.1729,113.52,113.61,113.05,0.9925,0.998,0.9923,1.3399,1.3523,1.3354,1.2867,1.2882,1.2803,0.878,0.8809,0.8689,133.56,133.63,133.11,1.1678,1.1724,1.1672,0.7501,0.7535,0.75,152.07,153.47,151.59,114.35,114.45,113.67,1.3295,1.3476,1.3262,0.6839,0.6874,0.6821
2017-12-11,1.1788,1.1813,1.1764,113.5,113.71,113.23,0.9909,0.994,0.9897,1.3341,1.3433,1.3329,1.2849,1.2871,1.283,0.8835,0.8847,0.8773,133.8,133.9,133.5,1.1679,1.17,1.167,0.753,0.7547,0.7502,151.4,152.4,151.19,114.53,114.62,114.18,1.3216,1.3324,1.3201,0.6916,0.6933,0.6833
2017-12-12,1.1738,1.1794,1.1716,113.54,113.77,113.37,0.992,0.9938,0.9889,1.3312,1.3383,1.3302,1.287,1.2894,1.2812,0.8817,0.8848,0.879,133.29,133.78,133,1.1645,1.169,1.1623,0.7558,0.7582,0.7518,151.13,151.81,150.98,114.43,114.73,114.28,1.3203,1.3267,1.3173,0.6936,0.6956,0.69
2017-12-13,1.1815,1.1827,1.1729,112.58,113.6,112.45,0.9851,0.9931,0.9842,1.3409,1.3431,1.331,1.2805,1.2882,1.2791,0.881,0.8837,0.8782,133.02,133.4,132.85,1.1638,1.1658,1.1616,0.763,0.7642,0.7551,150.94,151.57,150.42,114.26,114.61,114.07,1.3206,1.3264,1.3154,0.702,0.7031,0.693
2017-12-14,1.1791,1.1864,1.1769,112.17,112.9,112.06,0.9874,0.9906,0.984,1.344,1.3468,1.339,1.2746,1.2868,1.2712,0.8772,0.8836,0.876,132.25,133.78,132.23,1.1644,1.171,1.1636,0.7672,0.7682,0.7626,150.72,151.96,150.59,113.57,114.51,113.43,1.3268,1.3314,1.3195,0.6992,0.7029,0.6977
2017-12-15,1.176,1.1814,1.1756,112.7,112.77,112.03,0.9916,0.9937,0.9873,1.3316,1.345,1.3304,1.286,1.2868,1.2738,0.8831,0.8862,0.876,132.55,132.75,132.05,1.1662,1.1692,1.1634,0.7639,0.7697,0.7639,150.04,151.08,149.36,113.63,113.83,113.28,1.3201,1.3299,1.3168,0.6993,0.7037,0.6977
2017-12-18,1.1779,1.1835,1.1737,112.59,112.85,112.31,0.9863,0.992,0.9839,1.3375,1.3422,1.3308,1.2873,1.2883,1.2841,0.8805,0.8843,0.8792,132.64,133.03,132.15,1.1617,1.1673,1.161,0.7662,0.768,0.7639,150.58,151.09,149.76,114.14,114.23,113.56,1.3189,1.3264,1.3178,0.699,0.7031,0.6986
2017-12-19,1.1842,1.185,1.1775,112.99,113.1,112.51,0.9858,0.9881,0.9834,1.338,1.3405,1.3329,1.2878,1.2923,1.2849,0.8851,0.8869,0.88,133.81,133.94,132.56,1.1674,1.1681,1.1607,0.7662,0.7686,0.7645,151.15,151.33,150.39,114.6,114.78,114.12,1.3186,1.3209,1.3142,0.699,0.7022,0.6976
2017-12-20,1.1879,1.1903,1.1828,113.38,113.44,112.83,0.9863,0.9888,0.9828,1.3397,1.3424,1.3377,1.2832,1.2883,1.2817,0.8866,0.8882,0.8828,134.69,134.77,133.61,1.1715,1.1723,1.1652,0.7663,0.7682,0.7649,151.87,152.07,151,114.93,115.21,114.43,1.321,1.3265,1.317,0.6978,0.6992,0.6952
2017-12-21,1.1872,1.1891,1.1848,113.31,113.66,113.19,0.9881,0.9912,0.9855,1.3382,1.3389,1.333,1.2728,1.2841,1.2698,0.8871,0.8893,0.8867,134.53,134.9,134.44,1.1732,1.1756,1.1695,0.7704,0.771,0.7653,151.59,151.98,151.22,114.64,115.23,114.45,1.322,1.3242,1.3161,0.7011,0.7023,0.6971
2017-12-22,1.1852,1.188,1.1816,113.27,113.47,113.25,0.9892,0.9914,0.9855,1.3377,1.3401,1.3358,1.2724,1.2799,1.2696,0.886,0.888,0.8835,134.24,134.62,133.89,1.1724,1.175,1.1693,0.7713,0.7723,0.7699,151.46,151.93,151.36,114.46,115.23,114.32,1.3228,1.3269,1.3211,0.7022,0.703,0.7002
2017-12-25,1.1852,1.1852,1.1852,113.27,113.27,113.27,0.9892,0.9892,0.9892,1.3377,1.3377,1.3377,1.2724,1.2724,1.2724,0.886,0.886,0.886,134.24,134.24,134.24,1.1724,1.1724,1.1724,0.7713,0.7713,0.7713,151.46,151.46,151.46,114.46,114.46,114.46,1.3228,1.3228,1.3228,0.7022,0.7022,0.7022
2017-12-26,1.1862,1.188,1.1846,113.13,113.37,113.11,0.9892,0.9918,0.9882,1.338,1.3391,1.3346,1.2692,1.2737,1.2683,0.8865,0.8896,0.8864,134.21,134.59,134.19,1.1735,1.1761,1.1726,0.7726,0.7731,0.7711,151.35,151.65,151.14,114.35,114.71,114.26,1.3232,1.3256,1.3201,0.7031,0.7041,0.7008
2017-12-27,1.1895,1.1912,1.1854,113.27,113.4,113.14,0.9867,0.9906,0.986,1.3391,1.3431,1.3365,1.2643,1.2698,1.2626,0.8882,0.889,0.8853,134.75,134.99,134.19,1.1737,1.178,1.1728,0.7772,0.7781,0.7722,151.66,152.15,151.3,114.77,114.93,114.26,1.3211,1.3297,1.3201,0.7065,0.7079,0.7027
2017-12-28,1.1946,1.196,1.1884,112.87,113.39,112.66,0.9785,0.9872,0.9771,1.3443,1.346,1.3392,1.2571,1.2664,1.2569,0.8886,0.8896,0.8866,134.86,135.01,134.46,1.1689,1.1742,1.1678,0.7793,0.7812,0.7763,151.7,152.08,151.45,115.34,115.57,114.74,1.3149,1.3236,1.3138,0.7085,0.7102,0.7053
2017-12-29,1.2013,1.2027,1.1935,112.62,112.99,112.47,0.9743,0.9811,0.9733,1.3522,1.3547,1.3426,1.2533,1.2578,1.2513,0.8883,0.8894,0.8857,135.31,135.54,134.54,1.1705,1.1728,1.167,0.7807,0.7827,0.7787,152.27,152.58,151.49,115.57,115.81,115.12,1.3171,1.3219,1.3136,0.7093,0.7127,0.7081
2018-01-01,1.2013,1.2013,1.2013,112.62,112.62,112.62,0.9743,0.9743,0.9743,1.3522,1.3522,1.3522,1.2533,1.2533,1.2533,0.8883,0.8883,0.8883,135.31,135.31,135.31,1.1705,1.1705,1.1705,0.7807,0.7807,0.7807,152.27,152.27,152.27,115.57,115.57,115.57,1.3171,1.3171,1.3171,0.7093,0.7093,0.7093
2018-01-02,1.2053,1.2084,1.1994,112.27,112.81,112.05,0.9721,0.9757,0.9699,1.3598,1.3603,1.35,1.2508,1.2591,1.2498,0.8864,0.8921,0.8858,135.33,135.66,134.93,1.1716,1.1734,1.169,0.7829,0.7847,0.7793,152.62,152.8,151.82,115.48,115.87,115.29,1.3214,1.3228,1.3136,0.7108,0.7134,0.7079
2018-01-03,1.2021,1.2069,1.2,112.43,112.63,112.17,0.9766,0.98,0.971,1.3518,1.3614,1.3493,1.2528,1.2557,1.2498,0.8892,0.8903,0.8847,135.16,135.53,134.8,1.1739,1.1768,1.1698,0.7839,0.7848,0.7804,151.96,152.89,151.71,115.1,115.62,114.7,1.3198,1.3253,1.3188,0.7103,0.7114,0.7072
2018-01-04,1.2067,1.209,1.2004,112.75,112.88,112.44,0.9749,0.9783,0.9737,1.355,1.3563,1.3505,1.2492,1.2558,1.2487,0.8904,0.8927,0.888,136.08,136.4,135.05,1.1764,1.178,1.173,0.786,0.7869,0.7813,152.77,153.04,151.86,115.65,115.87,115.04,1.3207,1.324,1.3184,0.7158,0.7167,0.7072
2018-01-05,1.2039,1.2084,1.2019,113.12,113.34,112.7,0.9752,0.9787,0.9738,1.3566,1.3585,1.3523,1.2409,1.2516,1.2353,0.8874,0.8916,0.8868,136.19,136.66,136,1.174,1.1782,1.1731,0.7872,0.7878,0.7833,153.44,153.71,152.65,115.99,116.2,115.57,1.3226,1.3267,1.3189,0.718,0.719,0.7143
2018-01-08,1.1961,1.2054,1.1955,113.1,113.41,112.87,0.9776,0.9788,0.9742,1.356,1.3589,1.3523,1.2424,1.2452,1.2376,0.882,0.888,0.8814,135.29,136.34,135.13,1.1692,1.1752,1.1682,0.7839,0.7876,0.7825,153.33,153.73,152.83,115.67,116.15,115.43,1.3252,1.3276,1.3203,0.7176,0.7189,0.7154
2018-01-09,1.1931,1.1977,1.1914,112.65,113.2,112.36,0.9833,0.9845,0.9765,1.3531,1.3586,1.3505,1.2463,1.2481,1.2395,0.8817,0.8839,0.8808,134.42,135.5,134.04,1.1732,1.1738,1.1687,0.7819,0.7867,0.7806,152.41,153.64,151.9,114.54,115.84,114.28,1.3302,1.332,1.3244,0.7164,0.7201,0.7161
2018-01-10,1.196,1.2019,1.1922,111.3,112.81,111.26,0.9774,0.9849,0.9754,1.3512,1.3566,1.3481,1.2534,1.2586,1.2424,0.8851,0.8877,0.8811,133.13,134.58,133.07,1.1689,1.1753,1.1685,0.7839,0.7869,0.7807,150.36,152.66,150.32,113.85,114.73,113.65,1.3202,1.3328,1.3182,0.7195,0.7233,0.7139
2018-01-11,1.204,1.2061,1.1929,111.06,111.9,111.04,0.9758,0.9819,0.9731,1.3535,1.3557,1.3457,1.2519,1.2593,1.2512,0.8894,0.8915,0.8843,133.72,134.37,133.04,1.1749,1.1761,1.1685,0.7892,0.7898,0.7835,150.29,151.06,150.15,113.79,114.54,113.74,1.3205,1.3244,1.3168,0.7252,0.7258,0.7181
2018-01-12,1.2198,1.222,1.2186,111.03,111.12,110.92,0.9672,0.9685,0.9665,1.3728,1.3747,1.3727,1.2457,1.2477,1.2455,0.8886,0.8893,0.8873,135.5,135.61,135.3,1.1797,1.1817,1.1793,0.7915,0.7926,0.7846,152.43,152.62,152.32,114.73,114.84,114.64,1.3275,1.3306,1.3269,0.725,0.7267,0.7249
2018-01-15,1.2269,1.2298,1.2187,110.52,111.21,110.47,0.9627,0.9689,0.9602,1.3801,1.3823,1.3726,1.2416,1.2475,1.2401,0.889,0.8912,0.8872,135.62,136,135.02,1.1812,1.1836,1.178,0.7968,0.7981,0.7902,152.49,152.87,151.89,114.78,115.22,114.41,1.3281,1.3314,1.3233,0.7306,0.7318,0.7236
2018-01-16,1.2271,1.2284,1.2194,110.26,111.01,110.24,0.9587,0.9668,0.9581,1.3794,1.3809,1.3741,1.242,1.2455,1.2395,0.8894,0.8904,0.8861,135.3,136.14,134.97,1.1764,1.1833,1.176,0.796,0.7978,0.7936,152.08,153.16,152,114.99,115.23,114.54,1.3222,1.3311,1.3214,0.7276,0.7311,0.7257
2018-01-17,1.2224,1.2324,1.2196,111.12,111.22,110.19,0.9624,0.9653,0.9572,1.387,1.3945,1.3754,1.2411,1.2542,1.2367,0.8811,0.8911,0.8809,135.83,136.01,135.14,1.1764,1.1806,1.1751,0.8001,0.8026,0.7939,154.1,154.34,152.1,115.43,115.62,114.78,1.3346,1.3363,1.3222,0.7302,0.7336,0.7233
2018-01-18,1.2239,1.2266,1.2164,111.01,111.51,110.68,0.9584,0.9671,0.9574,1.3891,1.3915,1.3804,1.242,1.2489,1.2413,0.881,0.8842,0.8801,135.88,136.36,135.45,1.173,1.178,1.1727,0.7996,0.801,0.794,154.19,154.64,153.58,115.82,116.04,115.15,1.331,1.337,1.3285,0.7308,0.7325,0.7244
2018-01-19,1.223,1.2297,1.2217,110.59,111.16,110.49,0.962,0.9632,0.9535,1.3869,1.3949,1.3836,1.2481,1.2486,1.2398,0.8818,0.8849,0.8804,135.28,136.07,135.18,1.1766,1.1775,1.171,0.7999,0.8041,0.7991,153.36,154.51,153.07,114.95,116,114.9,1.3337,1.3356,1.3276,0.7281,0.7327,0.7273
2018-01-22,1.2257,1.2276,1.2213,110.98,111.25,110.52,0.9622,0.9644,0.9592,1.3984,1.3992,1.3855,1.2455,1.25,1.2433,0.8765,0.8838,0.8761,136.04,136.18,135.34,1.1794,1.1801,1.175,0.8011,0.803,0.7976,155.16,155.31,153.46,115.31,115.48,114.9,1.3452,1.347,1.3327,0.7318,0.7334,0.7266
2018-01-23,1.2289,1.2307,1.2222,110.32,111.2,110.25,0.9584,0.9637,0.9566,1.3994,1.403,1.3914,1.2426,1.2494,1.2422,0.8781,0.8799,0.8761,135.58,136.24,135.19,1.1777,1.1803,1.1766,0.7997,0.8032,0.7955,154.35,155.46,153.69,115.09,115.54,114.77,1.3408,1.3468,1.3383,0.7352,0.7369,0.7305
2018-01-24,1.2399,1.2417,1.2291,109.08,110.36,108.96,0.9459,0.9585,0.9426,1.4205,1.4244,1.3994,1.2325,1.2434,1.2314,0.8729,0.8792,0.8699,135.26,135.73,134.91,1.1727,1.1786,1.1684,0.8073,0.8086,0.7991,154.91,155.68,154.08,115.32,115.87,114.96,1.3431,1.3488,1.3374,0.7426,0.7435,0.7347
